hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Nantucket Cottage Hospital,2026-03-27,3.0.0,Nantucket Cottage Hospital,57 Prospect St Nantucket MA 02554-2799,2044,1447214622,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"Adalimumab Ab, S","PX-30003604","CDM","83520","CPT","0301","RC","","","","both","","","201.00","150.75","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","155.98","77.6","","154.23","149.77","154.23","1 through 10","17.27","191.35","percent of total billed charges",""
"Adalimumab Qn","PX-30003603","CDM","80299","CPT","0301","RC","","","","both","","","203.00","152.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","157.53","77.6","","157.60","157.60","157.60","1 through 10","18.64","193.26","percent of total billed charges",""
"Adalimumab Qn","PX-30003603","CDM","80299","CPT","0301","RC","","","","both","","","203.00","152.25","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","191.86","94.51","","191.91","191.91","191.91","1 through 10","18.64","193.26","percent of total billed charges",""
"Admin of Influenza Vaccine","PX-77100007","CDM","G0008","HCPCS","0771","RC","","","","both","","","33.00","24.75","MEDICARE [2001]","HB NCH MEDICARE","58.68","","APC Price ($58.68). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","58.69","58.69","58.69","1 through 10","21.78","58.68","other","OPPS APC"
"Adrenocorticotropic (Acth)","PX-30000279","CDM","82024","CPT","0301","RC","","","","both","","","282.00","211.50","AETNA [1001]","HB NCH AETNA","246.47","87.4","","231.20","231.20","231.20","1 through 10","38.62","268.46","percent of total billed charges",""
"Aerosol Neb/Mdi/Ippb Demo/Eval","PX-46000007","CDM","94664","CPT","0410","RC","","","","both","","","289.00","216.75","MEDICARE [2001]","HB NCH MEDICARE","212.49","","APC Price ($212.49). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","258.69","249.32","258.69","1 through 10","190.74","275.13","other","OPPS APC"
"Aftercare, Musculoskeletal System And Connective Tissue With Cc","560","MS-DRG","","","","","","","","inpatient","","","26962.92","20222.19","MEDICARE ALTERNATE [2002]","HB NCH MEDICARE","12111.65","","Case rate ($12,111.65). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.875, exceeds $11,419.51, add-ons for qualifying new technology services are included. If operating cost exceeds $52,791.72 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.142, exceeds $7,411.46, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.8. The base transfer operating payment is the transfer adjustment factor * $9,225.75 + an uncompensated DSH payment of $2,183.80. The transfer operating threshold is the transfer adjustment factor * $9,235.71 + an uncompensated DSH payment of $2,183.80. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $702.10. The transfer capital threshold is the transfer adjustment factor * $702.10. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Affected by low volume adjustment using a factor of 0.247348.","128.57","128.57","128.57","1 through 10","12111.65","12111.65","other","Inpatient DRG"
"Albumin Serum/Plasma/Blood","PX-30000281","CDM","82040","CPT","0301","RC","","","","both","","","37.00","27.75","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","34.35","92.85","","34.26","34.26","34.26","1 through 10","4.95","35.22","percent of total billed charges",""
"Albumin Serum/Plasma/Blood","PX-30000281","CDM","82040","CPT","0301","RC","","","","both","","","37.00","27.75","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","28.71","77.6","","28.62","28.62","28.62","1 through 10","4.95","35.22","percent of total billed charges",""
"Alcohol, Drug Abuse Or Dependence Without Rehabilitation Therapy Without McC","897","MS-DRG","","","","","","","","inpatient","","","18335.17","13751.38","MEDICARE [2001]","HB NCH MEDICARE","9966.67","","Case rate ($9,966.67). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.875, exceeds $9,424.08, add-ons for qualifying new technology services are included. If operating cost exceeds $50,796.29 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.142, exceeds $7,259.76, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.3. The base transfer operating payment is the transfer adjustment factor * $7,232.48 + an uncompensated DSH payment of $2,183.80. The transfer operating threshold is the transfer adjustment factor * $7,240.28 + an uncompensated DSH payment of $2,183.80. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $550.40. The transfer capital threshold is the transfer adjustment factor * $550.40. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Affected by low volume adjustment using a factor of 0.247348.","11980.18","11980.18","11980.18","1 through 10","9966.67","9966.67","other","Inpatient DRG"
"Alcohol, Drug Abuse Or Dependence Without Rehabilitation Therapy Without McC","897","MS-DRG","","","","","","","","inpatient","","","18335.17","13751.38","MEDICARE ALTERNATE [2002]","HB NCH MEDICARE","9966.67","","Case rate ($9,966.67). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.875, exceeds $9,424.08, add-ons for qualifying new technology services are included. If operating cost exceeds $50,796.29 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.142, exceeds $7,259.76, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.3. The base transfer operating payment is the transfer adjustment factor * $7,232.48 + an uncompensated DSH payment of $2,183.80. The transfer operating threshold is the transfer adjustment factor * $7,240.28 + an uncompensated DSH payment of $2,183.80. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $550.40. The transfer capital threshold is the transfer adjustment factor * $550.40. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Affected by low volume adjustment using a factor of 0.247348.","169.77","7.91","247.67","11","9966.67","9966.67","other","Inpatient DRG"
"Alcoholic Liver Disease,MAJOR","280","DRG","","","","","","","","inpatient","","","19138.24","","MGB HEALTH PLAN [150001]","HB NCH MEDICAID","11172.34","","Case rate ($13,587.27). If cost, defined as total billed times cost-to-charge ratio (1.2224), exceeds outlier threshold $56,017.27, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","127.59","108.38","13187.67","1 through 10","11172.34","11172.34","case rate",""
"Aldolase","PX-30000288","CDM","82085","CPT","0301","RC","","","","both","","","85.00","63.75","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","78.92","92.85","","78.04","78.04","78.04","1 through 10","9.71","80.92","percent of total billed charges",""
"Aldolase","PX-30000288","CDM","82085","CPT","0301","RC","","","","both","","","85.00","63.75","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","65.96","77.6","","65.19","65.19","65.19","1 through 10","9.71","80.92","percent of total billed charges",""
"Aldolase","PX-30000288","CDM","82085","CPT","0301","RC","","","","both","","","85.00","63.75","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","80.33","94.51","","76.02","76.02","76.02","1 through 10","9.71","80.92","percent of total billed charges",""
"Aldosterone","PX-30000289","CDM","82088","CPT","0301","RC","","","","both","","","290.00","217.50","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","225.04","77.6","","216.16","216.16","216.16","1 through 10","40.75","276.08","percent of total billed charges",""
"Allergen Spec Ige Recombinant/Purified Compnt Ea","PX-30003473","CDM","86008","CPT","0302","RC","","","","both","","","199.00","149.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","154.42","77.6","","148.22","148.22","148.22","1 through 10","17.93","189.45","percent of total billed charges",""
"Allergen Spec Ige Recombinant/Purified Compnt Ea","PX-30003473","CDM","86008","CPT","0302","RC","","","","both","","","199.00","149.25","PHCS MULTIPLAN [1022]","HB NCH CLARITEV","183.08","92","","20.84","20.84","20.84","1 through 10","17.93","189.45","percent of total billed charges",""
"Allergen Spec Ige Recombinant/Purified Compnt Ea","PX-30003473","CDM","86008","CPT","0302","RC","","","","both","","","199.00","149.25","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","188.07","94.51","","178.00","178.00","178.00","1 through 10","17.93","189.45","percent of total billed charges",""
"Alpha Fetoprotein Serum","PX-30000293","CDM","82105","CPT","0301","RC","","","","both","","","138.00","103.50","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","107.09","77.6","","105.74","105.74","105.74","1 through 10","16.77","131.38","percent of total billed charges",""
"Alpha-1 Antitrypsin Total","PX-30000291","CDM","82103","CPT","0301","RC","","","","both","","","109.00","81.75","AETNA [1001]","HB NCH AETNA","95.27","87.4","","89.25","89.25","89.25","1 through 10","13.44","103.77","percent of total billed charges",""
"Alt/Sgpt","PX-30000706","CDM","84460","CPT","0301","RC","","","","both","","","43.00","32.25","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","39.93","92.85","","39.97","39.97","39.97","1 through 10","5.3","40.94","percent of total billed charges",""
"Alt/Sgpt","PX-30000706","CDM","84460","CPT","0301","RC","","","","both","","","43.00","32.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","33.37","77.6","","33.39","33.39","33.39","1 through 10","5.3","40.94","percent of total billed charges",""
"Alt/Sgpt","PX-30000706","CDM","84460","CPT","0301","RC","","","","both","","","43.00","32.25","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","40.64","94.51","","38.94","38.94","38.94","1 through 10","5.3","40.94","percent of total billed charges",""
"Aluminum","PX-30000296","CDM","82108","CPT","0301","RC","","","","both","","","308.00","231.00","CIGNA [1006]","HB NCH CIGNA HMO / PPO","293.22","95.2","","278.88","278.88","278.88","1 through 10","25.48","293.22","percent of total billed charges",""
"Amino Acids 6 or More Acids Qn","PX-30000303","CDM","82139","CPT","0301","RC","","","","both","","","603.00","452.25","CIGNA [1006]","HB NCH CIGNA HMO / PPO","574.06","95.2","","546.50","546.50","546.50","1 through 10","16.87","574.06","percent of total billed charges",""
"Ammonia","PX-30000305","CDM","82140","CPT","0301","RC","","","","both","","","104.00","78.00","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","98.29","94.51","","92.71","92.71","92.71","1 through 10","14.57","99.01","percent of total billed charges",""
"Amylase","PX-30000309","CDM","82150","CPT","0301","RC","","","","both","","","67.00","50.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","51.99","77.6","","51.68","51.68","51.68","1 through 10","6.48","63.78","percent of total billed charges",""
"Analysis Gene Hfe Common Variants","PX-30000227","CDM","81256","CPT","0310","RC","","","","both","","","292.00","219.00","AETNA [1001]","HB NCH AETNA","255.21","87.4","","239.70","239.70","239.70","1 through 10","65.36","277.98","percent of total billed charges",""
"Analysis Gene Jak2 V617f Variant","PX-30000238","CDM","81270","CPT","0301","RC","","","","outpatient","","","648.00","486.00","BLUE CROSS BLUE SHIELD [110001]","HB NCH BLUE CROSS PPO","610.93","94.28","","449.68","449.68","449.68","1 through 10","94.53","610.93","percent of total billed charges",""
"ANCHOR SUTURE 2.6MM PRESSFIT ONE STRAND","SUP-ITM-10146063","CDM","C1713","HCPCS","0278","RC","","","","both","","","821.25","615.94","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","762.53","92.85","","126.17","126.17","126.17","12","542.03","781.83","percent of total billed charges",""
"ANCHOR SUTURE 2.8MM POPLOK 1 HI-FI","SUP-ITM-10146056","CDM","C1713","HCPCS","0278","RC","","","","both","","","1599.36","1199.52","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","1485.01","92.85","","126.17","126.17","126.17","12","1055.58","1522.59","percent of total billed charges",""
"ANCHOR SUTURE 3.5MM POPLOK ENDOSCOPY KNOTLESS PEEK SUB CORTICAL WING SHOULDER","SUP-ITM-10065022","CDM","C1713","HCPCS","0278","RC","","","","both","","","1521.57","1141.18","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","1412.78","92.85","","126.17","126.17","126.17","12","1004.24","1448.53","percent of total billed charges",""
"ANCHOR SUTURE 4.5MM POPLOK ENDOSCOPY KNOTLESS PEEK SUB CORTICAL WING SHOULDER","SUP-ITM-10065023","CDM","C1713","HCPCS","0278","RC","","","","both","","","1586.28","1189.71","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","1472.86","92.85","","126.17","126.17","126.17","12","1046.94","1510.14","percent of total billed charges",""
"ANCHOR SUTURE 4.75X19.1MM SWIVELOCK IMPLANT ARTHROSCOPY SPEEDBRIDGE BIOCOMPOSITE","SUP-ITM-10114047","CDM","C1713","HCPCS","0278","RC","","","","both","","","4350.00","3262.50","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","4038.98","92.85","","126.17","126.17","126.17","12","2871","4141.2","percent of total billed charges",""
"ANCHOR SUTURE 6.5MM TRIPLE FIT - DISCONTINUED PER SUPPLIER/CONTRACTS","SUP-ITM-10146053","CDM","C1713","HCPCS","0278","RC","","","","both","","","1359.66","1019.74","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","1262.44","92.85","","126.17","126.17","126.17","12","897.38","1294.4","percent of total billed charges",""
"ANCHOR SUTURE PRESSFIT HI FI TWO STRAND 3.5 METRIC","SUP-ITM-10146062","CDM","C1713","HCPCS","0278","RC","","","","both","","","907.77","680.83","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","842.86","92.85","","126.17","126.17","126.17","12","599.13","864.2","percent of total billed charges",""
"ANCHOR SUTURE SIZE 2 LENGTH2.8MM ARTHROSCOPY Y KNOT RC ALL DOUBLE LOADED HI FI","SUP-ITM-10147000","CDM","C1713","HCPCS","0278","RC","","","","both","","","926.88","695.16","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","860.61","92.85","","126.17","126.17","126.17","12","611.74","882.39","percent of total billed charges",""
"ANCHOR TISSUE 2.7MM POLYETHER ETHER KETONE NONBIOABSORBABLE","SUP-ITM-10193285","CDM","C1713","HCPCS","0278","RC","","","","both","","","1014.00","760.50","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","941.50","92.85","","126.17","126.17","126.17","12","669.24","965.33","percent of total billed charges",""
"Androstenedione","PX-30000312","CDM","82157","CPT","0301","RC","","","","both","","","223.00","167.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","173.05","77.6","","170.93","170.93","170.93","1 through 10","29.28","212.3","percent of total billed charges",""
"Angiotensin I Enzyme (Ace)","PX-30000315","CDM","82164","CPT","0301","RC","","","","both","","","127.00","95.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","98.55","77.6","","97.79","97.79","97.79","1 through 10","14.6","120.9","percent of total billed charges",""
"ANKLE PLATE 9 HOLE BONE TITANIUM LOCKING LATERAL FIBULA","SUP-ITM-10146923","CDM","C1713","HCPCS","0278","RC","","","","both","","","2946.00","2209.50","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","2735.36","92.85","","126.17","126.17","126.17","12","1944.36","2804.59","percent of total billed charges",""
"ANKLE PLATE LOCKING PEG HOOK 3 HOLE","SUP-ITM-10189638","CDM","C1713","HCPCS","0278","RC","","","","both","","","2085.00","1563.75","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","1935.92","92.85","","126.17","126.17","126.17","12","1376.1","1984.92","percent of total billed charges",""
"ANKLE PLATE MEDIAL ANTI GLIDE 4 HOLE","SUP-ITM-10189640","CDM","C1713","HCPCS","0278","RC","","","","both","","","1821.00","1365.75","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","1690.80","92.85","","126.17","126.17","126.17","12","1201.86","1733.59","percent of total billed charges",""
"Antepartum Without O.R. Procedure,MINOR","566","DRG","","","","","","","","inpatient","","","16627.87","","MGB HEALTH PLAN [150001]","HB NCH MEDICAID","3720.69","","Case rate ($4,524.92). If cost, defined as total billed times cost-to-charge ratio (1.2224), exceeds outlier threshold $46,954.92, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","5489.81","5489.81","5489.81","1 through 10","3720.69","5398.82","case rate",""
"Antepartum Without O.R. Procedure,MODERATE","566","DRG","","","","","","","","inpatient","","","7208.45","","MGB HEALTH PLAN [150001]","HB NCH MEDICAID","5398.82","","Case rate ($6,565.79). If cost, defined as total billed times cost-to-charge ratio (1.2224), exceeds outlier threshold $48,995.79, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","6372.69","6372.69","6372.69","1 through 10","3720.69","5398.82","case rate",""
"ANTERIOR PLATE 5 HOLE BONE TIBIAL LOW PROFILE LOCKING","SUP-ITM-10100702","CDM","C1713","HCPCS","0278","RC","","","","both","","","2766.00","2074.50","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","2568.23","92.85","","126.17","126.17","126.17","12","1825.56","2633.23","percent of total billed charges",""
"ANTERIOR PLATE 95X11MM 8 HOLE TITANIUM LOCKING","SUP-ITM-10073381","CDM","C1713","HCPCS","0278","RC","","","","both","","","3579.00","2684.25","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","3323.10","92.85","","126.17","126.17","126.17","12","2362.14","3407.21","percent of total billed charges",""
"Antibody Sars-Cov-2","PX-30003647","CDM","86769","CPT","0300","RC","","","","both","","","200.00","150.00","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","189.02","94.51","","185.42","185.42","185.42","1 through 10","42.13","190.4","percent of total billed charges",""
"Antineutrophil Cytoplasmic Antb Screen Ea Antb","PX-30003762","CDM","86036","CPT","0302","RC","","","","both","","","108.00","81.00","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","100.28","92.85","","98.98","98.98","98.98","1 through 10","12.05","102.82","percent of total billed charges",""
"Antinuclear Antibodies (Ana) Titer","PX-30000784","CDM","86039","CPT","0302","RC","","","","both","","","85.00","63.75","AETNA [1001]","HB NCH AETNA","74.29","87.4","","69.70","69.70","69.70","1 through 10","11.16","80.92","percent of total billed charges",""
"Antinuclear Antibodies (Ana) Titer","PX-30000784","CDM","86039","CPT","0302","RC","","","","both","","","85.00","63.75","CIGNA [1006]","HB NCH CIGNA HMO / PPO","80.92","95.2","","77.00","77.00","77.00","1 through 10","11.16","80.92","percent of total billed charges",""
"Antinuclear Antibodies (Ana) Titer","PX-30000784","CDM","86039","CPT","0302","RC","","","","both","","","85.00","63.75","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","78.92","92.85","","78.04","78.04","78.04","1 through 10","11.16","80.92","percent of total billed charges",""
"Antinuclear Antibodies (Ana) Titer","PX-30000784","CDM","86039","CPT","0302","RC","","","","both","","","85.00","63.75","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","65.96","77.6","","65.19","65.19","124.80","12","11.16","80.92","percent of total billed charges",""
"Antinuclear Antibodies (Ana) Titer","PX-30000784","CDM","86039","CPT","0302","RC","","","","both","","","85.00","63.75","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","80.33","94.51","","76.02","76.02","76.02","1 through 10","11.16","80.92","percent of total billed charges",""
"Antistreptolysin O Titer","PX-30000785","CDM","86060","CPT","0302","RC","","","","both","","","93.00","69.75","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","72.17","77.6","","71.55","71.55","71.55","1 through 10","7.3","88.54","percent of total billed charges",""
