hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
McLean Hospital,2026-03-27,3.0.0,McLean Hospital,115 Mill St Belmont MA 02478-1064,2920,1538185475,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"MRI Brain W&W/O Cont","PX-61000018","CDM","70553","CPT","0611","RC","","","","both","","","5654.00","4240.50","UNITED HEALTHCARE [1016]","HB MCL MEDICARE","424.07","","APC Price ($424.07). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","419.87","419.87","419.87","1 through 10","424.07","4070.88","other","OPPS APC"
"MRI Brain W&W/O Cont","PX-61000018","CDM","70553","CPT","0611","RC","","","","outpatient","","","5654.00","4240.50","FALLON HEALTH [1008]","HB MCL MEDICAID","3663.79","64.8","","1697.00","1697.00","1697.00","1 through 10","424.07","4297.04","percent of total billed charges",""
"MRI Brain W&W/O Cont","PX-61000018","CDM","70553","CPT","0611","RC","","","","outpatient","","","5654.00","4240.50","MASSHEALTH [3001]","HB MCL MEDICAID","3663.79","64.8","","2026.00","2026.00","2026.00","1 through 10","424.07","4297.04","percent of total billed charges",""
"MRI Brain W&W/O Cont","PX-61000018","CDM","70553","CPT","0611","RC","","","","outpatient","","","5654.00","4240.50","TUFTS HEALTH PLAN [170001]","HB MCL TUFTS MEDICARE REPLACEMENT","424.07","","APC Price ($424.07). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present.","458.44","458.44","458.44","1 through 10","424.07","4297.04","other","OPPS APC"
"MRI Brain W&W/O Cont","PX-61000018","CDM","70553","CPT","0611","RC","","","","outpatient","","","5654.00","4240.50","TUFTS HEALTH PUBLIC PLANS [1013]","HB MCL MEDICAID","3663.79","64.8","","819.12","819.12","819.12","1 through 10","424.07","4297.04","percent of total billed charges",""
"MRI Brain W&W/O Cont","PX-61000018","CDM","70553","CPT","0611","RC","","","","outpatient","","","5654.00","4240.50","WELLSENSE [1003]","HB MCL MEDICAID","3663.79","64.8","","458.09","458.09","458.09","1 through 10","424.07","4297.04","percent of total billed charges",""
"MRI Brain W/O Cont","PX-61000016","CDM","70551","CPT","0611","RC","","","","both","","","4352.00","3264.00","MEDICARE [2001]","HB MCL MEDICARE","287.03","","APC Price ($287.03). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","287.06","287.06","287.06","39","287.03","3133.44","other","OPPS APC"
"MRI Brain W/O Cont","PX-61000016","CDM","70551","CPT","0611","RC","","","","both","","","4352.00","3264.00","MGB HEALTH PLAN [150001]","HB MCL MEDICARE","287.03","","APC Price ($287.03). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","262.09","262.09","262.09","1 through 10","287.03","3133.44","other","OPPS APC"
"MRI Brain W/O Cont","PX-61000016","CDM","70551","CPT","0611","RC","","","","both","","","4352.00","3264.00","UNITED HEALTHCARE [1016]","HB MCL MEDICARE","287.03","","APC Price ($287.03). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","628.77","628.77","628.77","1 through 10","287.03","3133.44","other","OPPS APC"
"MRI Brain W/O Cont","PX-61000016","CDM","70551","CPT","0611","RC","","","","outpatient","","","4352.00","3264.00","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS MEDICARE REPLACEMENT","2337.46","53.71","","282.47","282.47","282.47","1 through 10","277.27","3307.52","percent of total billed charges",""
"MRI Brain W/O Cont","PX-61000016","CDM","70551","CPT","0611","RC","","","","outpatient","","","4352.00","3264.00","TUFTS HEALTH PLAN [170001]","HB MCL TUFTS MEDICARE REPLACEMENT","287.03","","APC Price ($287.03). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present.","291.16","287.06","291.16","1 through 10","277.27","3307.52","other","OPPS APC"
"MRI Brain W/O Cont","PX-61000016","CDM","70551","CPT","0611","RC","","","","outpatient","","","4352.00","3264.00","TUFTS HEALTH PUBLIC PLANS [1013]","HB MCL MEDICAID","2820.10","64.8","","411.27","411.27","411.27","1 through 10","277.27","3307.52","percent of total billed charges",""
"MRI Brain W/O Cont|REDUCED SERVICES","PX-61000016","CDM","70551","CPT","0611","RC","","","52","both","","","4352.00","3264.00","MEDICARE [2001]","HB MCL MEDICARE","287.03","","APC Price ($287.03). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. Discounted by 50%. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","133.72","133.72","133.72","1 through 10","287.03","287.03","other","OPPS APC"
"MRI Brain|REDUCED SERVICES","PX-98301597","CDM","70551","CPT","0983","RC","","","52","both","","","376.00","282.00","MEDICARE [2001]","HB MCL MEDICARE","287.03","","APC Price ($287.03). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. Discounted by 50%. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","133.72","133.72","133.72","1 through 10","287.03","287.03","other","OPPS APC"
"MRI C-Spine W&W/O Cont","PX-61000030","CDM","72156","CPT","0612","RC","","","","both","","","5623.00","4217.25","MEDICARE [2001]","HB MCL MEDICARE","424.07","","APC Price ($424.07). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","1015.16","419.73","1015.16","1 through 10","424.07","4048.56","other","OPPS APC"
"MRI C-Spine W&W/O Cont","PX-61000030","CDM","72156","CPT","0612","RC","","","","outpatient","","","5623.00","4217.25","TUFTS HEALTH PLAN [170001]","HB MCL TUFTS MEDICARE REPLACEMENT","424.07","","APC Price ($424.07). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present.","1015.16","1015.16","1015.16","1 through 10","424.07","4273.48","other","OPPS APC"
"MRI C-Spine W/O Cont","PX-61000024","CDM","72141","CPT","0612","RC","","","","both","","","3849.00","2886.75","MEDICARE [2001]","HB MCL MEDICARE","287.03","","APC Price ($287.03). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","287.06","287.06","287.06","22","287.03","2771.28","other","OPPS APC"
"MRI C-Spine W/O Cont","PX-61000024","CDM","72141","CPT","0612","RC","","","","both","","","3849.00","2886.75","MGB HEALTH PLAN [150001]","HB MCL MEDICARE","287.03","","APC Price ($287.03). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","554.50","265.29","554.50","1 through 10","287.03","2771.28","other","OPPS APC"
"MRI C-Spine W/O Cont","PX-61000024","CDM","72141","CPT","0612","RC","","","","both","","","3849.00","2886.75","UNITED HEALTHCARE [1016]","HB MCL MEDICARE","287.03","","APC Price ($287.03). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","284.19","264.24","284.19","1 through 10","287.03","2771.28","other","OPPS APC"
