hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Brigham and Women's Faulkner Hospital,2026-03-27,3.0.0,Brigham and Women's Faulkner Hospital,1153 Centre St Boston MA 02130-3446,2048,1578677811,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"ACETABULAR AUGMENT 10X50 52MM GRIPTION TF REVISION TI TRUEBOND LOCKING SLOT 21","SUP-ITM-10118696","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3750.00","2812.50","CIGNA [1006]","HB CH CIGNA HMO / PPO","2223.75","59.3","","1548.60","1092.60","3613.79","82","1875","2941.88","percent of total billed charges",""
"ACETABULAR AUGMENT 10X50 52MM GRIPTION TF REVISION TI TRUEBOND LOCKING SLOT 21","SUP-ITM-10118696","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3750.00","2812.50","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","2941.88","78.45","","2085.51","998.68","6202.11","56","1875","2941.88","percent of total billed charges",""
"ACETABULAR CUP 48MM RESTORATION ADM SHELL RT 09","SUP-ITM-10073228","CDM","C1776","HCPCS","0278","RC","","","","both","","","2400.00","1800.00","AETNA [1001]","HB CH AETNA HMO / PPO","1399.20","58.3","","1634.24","1004.95","1718.99","42","1066.8","2400","percent of total billed charges",""
"ACETABULAR CUP 48MM RESTORATION ADM SHELL RT 09","SUP-ITM-10073228","CDM","C1776","HCPCS","0278","RC","","","","both","","","2400.00","1800.00","HEALTH NEW ENGLAND [1034]","HB CH CLARITEV (PRIMARY PPO)","1752.00","73","","2123.89","1900.92","2123.89","1 through 10","1066.8","2400","percent of total billed charges",""
"ACETABULAR CUP 48MM RESTORATION ADM SHELL RT 09","SUP-ITM-10073228","CDM","C1776","HCPCS","0278","RC","","","","both","","","2400.00","1800.00","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","1399.20","58.3","","3729.00","1254.19","3729.00","1 through 10","1066.8","2400","percent of total billed charges",""
"ACETABULAR CUP 48MM RESTORATION ADM SHELL RT 09","SUP-ITM-10073228","CDM","C1776","HCPCS","0278","RC","","","","both","","","2400.00","1800.00","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","1272.00","53","","939.37","939.37","5593.65","1 through 10","1066.8","2400","percent of total billed charges",""
"ACETABULAR CUP 48MM RESTORATION ADM SHELL RT 09","SUP-ITM-10073228","CDM","C1776","HCPCS","0278","RC","","","","both","","","2400.00","1800.00","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL GIC","2040.00","85","","2323.25","1864.50","2882.25","16","1066.8","2400","percent of total billed charges",""
"ACETABULAR CUP 48MM RESTORATION ADM SHELL RT 09","SUP-ITM-10073228","CDM","C1776","HCPCS","0278","RC","","","","both","","","2400.00","1800.00","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL HMO","2400.00","100","","2909.44","1772.40","10952.08","45","1066.8","2400","percent of total billed charges",""
"ACETABULAR CUP 48MM RESTORATION ADM SHELL RT 09","SUP-ITM-10073228","CDM","C1776","HCPCS","0278","RC","","","","both","","","2400.00","1800.00","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL PPO","2400.00","100","","2323.25","2323.25","2323.25","1 through 10","1066.8","2400","percent of total billed charges",""
"ACETABULAR CUP 48MM RESTORATION ADM SHELL RT 09","SUP-ITM-10073228","CDM","C1776","HCPCS","0278","RC","","","","both","","","2400.00","1800.00","MGB HEALTH PLAN [150001]","HB BWF MGBHP EMPLOYEE PPO","2400.00","100","","2882.25","1772.40","10169.17","187","1066.8","2400","percent of total billed charges",""
"ACETABULAR CUP 48MM RESTORATION ADM SHELL RT 09","SUP-ITM-10073228","CDM","C1776","HCPCS","0278","RC","","","","both","","","2400.00","1800.00","PHCS MULTIPLAN [1022]","HB CH CLARITEV (PRIMARY PPO)","1752.00","73","","1659.41","1659.41","1659.41","1 through 10","1066.8","2400","percent of total billed charges",""
"ACETABULAR CUP 48MM RESTORATION ADM SHELL RT 09","SUP-ITM-10073228","CDM","C1776","HCPCS","0278","RC","","","","both","","","2400.00","1800.00","WELLPOINT [1015]","HB CH WELLPOINT","1869.84","77.91","","2050.91","1468.48","2902.83","52","1066.8","2400","percent of total billed charges",""
"ACETABULAR CUP 48MM RESTORATION ADM SHELL RT 09","SUP-ITM-10073228","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2400.00","1800.00","CIGNA [1006]","HB CH CIGNA HMO / PPO","1423.20","59.3","","1548.60","1092.60","3613.79","82","1200","1882.8","percent of total billed charges",""
"ACETABULAR CUP 48MM RESTORATION ADM SHELL RT 09","SUP-ITM-10073228","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2400.00","1800.00","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","1882.80","78.45","","2085.51","998.68","6202.11","56","1200","1882.8","percent of total billed charges",""
"ACETABULAR CUP 58MM SHELL COBALT HA COATING POROUS IMPACTOR","SUP-ITM-10019768","CDM","C1776","HCPCS","0278","RC","","","","both","","","5474.00","4105.50","AETNA [1001]","HB CH AETNA HMO / PPO","3191.34","58.3","","1634.24","1004.95","1718.99","42","2433.19","5474","percent of total billed charges",""
"ACETABULAR CUP 58MM SHELL COBALT HA COATING POROUS IMPACTOR","SUP-ITM-10019768","CDM","C1776","HCPCS","0278","RC","","","","both","","","5474.00","4105.50","HEALTH NEW ENGLAND [1034]","HB CH CLARITEV (PRIMARY PPO)","3996.02","73","","2123.89","1900.92","2123.89","1 through 10","2433.19","5474","percent of total billed charges",""
"ACETABULAR CUP 58MM SHELL COBALT HA COATING POROUS IMPACTOR","SUP-ITM-10019768","CDM","C1776","HCPCS","0278","RC","","","","both","","","5474.00","4105.50","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","3191.34","58.3","","3729.00","1254.19","3729.00","1 through 10","2433.19","5474","percent of total billed charges",""
"ACETABULAR CUP 58MM SHELL COBALT HA COATING POROUS IMPACTOR","SUP-ITM-10019768","CDM","C1776","HCPCS","0278","RC","","","","both","","","5474.00","4105.50","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","2901.22","53","","939.37","939.37","5593.65","1 through 10","2433.19","5474","percent of total billed charges",""
"ACETABULAR CUP 58MM SHELL COBALT HA COATING POROUS IMPACTOR","SUP-ITM-10019768","CDM","C1776","HCPCS","0278","RC","","","","both","","","5474.00","4105.50","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL GIC","4652.90","85","","2323.25","1864.50","2882.25","16","2433.19","5474","percent of total billed charges",""
"ACETABULAR CUP 58MM SHELL COBALT HA COATING POROUS IMPACTOR","SUP-ITM-10019768","CDM","C1776","HCPCS","0278","RC","","","","both","","","5474.00","4105.50","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL HMO","5474.00","100","","2909.44","1772.40","10952.08","45","2433.19","5474","percent of total billed charges",""
"ACETABULAR CUP 58MM SHELL COBALT HA COATING POROUS IMPACTOR","SUP-ITM-10019768","CDM","C1776","HCPCS","0278","RC","","","","both","","","5474.00","4105.50","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL PPO","5474.00","100","","2323.25","2323.25","2323.25","1 through 10","2433.19","5474","percent of total billed charges",""
"ACETABULAR CUP 58MM SHELL COBALT HA COATING POROUS IMPACTOR","SUP-ITM-10019768","CDM","C1776","HCPCS","0278","RC","","","","both","","","5474.00","4105.50","MGB HEALTH PLAN [150001]","HB BWF MGBHP EMPLOYEE PPO","5474.00","100","","2882.25","1772.40","10169.17","187","2433.19","5474","percent of total billed charges",""
"ACETABULAR CUP 58MM SHELL COBALT HA COATING POROUS IMPACTOR","SUP-ITM-10019768","CDM","C1776","HCPCS","0278","RC","","","","both","","","5474.00","4105.50","PHCS MULTIPLAN [1022]","HB CH CLARITEV (PRIMARY PPO)","3996.02","73","","1659.41","1659.41","1659.41","1 through 10","2433.19","5474","percent of total billed charges",""
"ACETABULAR CUP 58MM SHELL COBALT HA COATING POROUS IMPACTOR","SUP-ITM-10019768","CDM","C1776","HCPCS","0278","RC","","","","both","","","5474.00","4105.50","WELLPOINT [1015]","HB CH WELLPOINT","4264.79","77.91","","2050.91","1468.48","2902.83","52","2433.19","5474","percent of total billed charges",""
"ACETABULAR CUP 58MM SHELL COBALT HA COATING POROUS IMPACTOR","SUP-ITM-10019768","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5474.00","4105.50","CIGNA [1006]","HB CH CIGNA HMO / PPO","3246.08","59.3","","1548.60","1092.60","3613.79","82","2737","4294.35","percent of total billed charges",""
"ACETABULAR CUP 58MM SHELL COBALT HA COATING POROUS IMPACTOR","SUP-ITM-10019768","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5474.00","4105.50","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","4294.35","78.45","","2085.51","998.68","6202.11","56","2737","4294.35","percent of total billed charges",""
"ACETABULAR INSERT 22MM 10DEG LINER TRIDENT CROSSFIRE POLYETHYLENE SIZE C","SUP-ITM-10034879","CDM","C1776","HCPCS","0278","RC","","","","both","","","900.00","675.00","AETNA [1001]","HB CH AETNA HMO / PPO","524.70","58.3","","1634.24","1004.95","1718.99","42","400.05","900","percent of total billed charges",""
"ACETABULAR INSERT 22MM 10DEG LINER TRIDENT CROSSFIRE POLYETHYLENE SIZE C","SUP-ITM-10034879","CDM","C1776","HCPCS","0278","RC","","","","both","","","900.00","675.00","HEALTH NEW ENGLAND [1034]","HB CH CLARITEV (PRIMARY PPO)","657.00","73","","2123.89","1900.92","2123.89","1 through 10","400.05","900","percent of total billed charges",""
"ACETABULAR INSERT 22MM 10DEG LINER TRIDENT CROSSFIRE POLYETHYLENE SIZE C","SUP-ITM-10034879","CDM","C1776","HCPCS","0278","RC","","","","both","","","900.00","675.00","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","524.70","58.3","","3729.00","1254.19","3729.00","1 through 10","400.05","900","percent of total billed charges",""
"ACETABULAR INSERT 22MM 10DEG LINER TRIDENT CROSSFIRE POLYETHYLENE SIZE C","SUP-ITM-10034879","CDM","C1776","HCPCS","0278","RC","","","","both","","","900.00","675.00","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","477.00","53","","939.37","939.37","5593.65","1 through 10","400.05","900","percent of total billed charges",""
"ACETABULAR INSERT 22MM 10DEG LINER TRIDENT CROSSFIRE POLYETHYLENE SIZE C","SUP-ITM-10034879","CDM","C1776","HCPCS","0278","RC","","","","both","","","900.00","675.00","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL GIC","765.00","85","","2323.25","1864.50","2882.25","16","400.05","900","percent of total billed charges",""
"ACETABULAR INSERT 22MM 10DEG LINER TRIDENT CROSSFIRE POLYETHYLENE SIZE C","SUP-ITM-10034879","CDM","C1776","HCPCS","0278","RC","","","","both","","","900.00","675.00","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL HMO","900.00","100","","2909.44","1772.40","10952.08","45","400.05","900","percent of total billed charges",""
"ACETABULAR INSERT 22MM 10DEG LINER TRIDENT CROSSFIRE POLYETHYLENE SIZE C","SUP-ITM-10034879","CDM","C1776","HCPCS","0278","RC","","","","both","","","900.00","675.00","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL PPO","900.00","100","","2323.25","2323.25","2323.25","1 through 10","400.05","900","percent of total billed charges",""
"ACETABULAR INSERT 22MM 10DEG LINER TRIDENT CROSSFIRE POLYETHYLENE SIZE C","SUP-ITM-10034879","CDM","C1776","HCPCS","0278","RC","","","","both","","","900.00","675.00","MGB HEALTH PLAN [150001]","HB BWF MGBHP EMPLOYEE PPO","900.00","100","","2882.25","1772.40","10169.17","187","400.05","900","percent of total billed charges",""
"ACETABULAR INSERT 22MM 10DEG LINER TRIDENT CROSSFIRE POLYETHYLENE SIZE C","SUP-ITM-10034879","CDM","C1776","HCPCS","0278","RC","","","","both","","","900.00","675.00","PHCS MULTIPLAN [1022]","HB CH CLARITEV (PRIMARY PPO)","657.00","73","","1659.41","1659.41","1659.41","1 through 10","400.05","900","percent of total billed charges",""
"ACETABULAR INSERT 22MM 10DEG LINER TRIDENT CROSSFIRE POLYETHYLENE SIZE C","SUP-ITM-10034879","CDM","C1776","HCPCS","0278","RC","","","","both","","","900.00","675.00","WELLPOINT [1015]","HB CH WELLPOINT","701.19","77.91","","2050.91","1468.48","2902.83","52","400.05","900","percent of total billed charges",""
"ACETABULAR INSERT 22MM 10DEG LINER TRIDENT CROSSFIRE POLYETHYLENE SIZE C","SUP-ITM-10034879","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","900.00","675.00","CIGNA [1006]","HB CH CIGNA HMO / PPO","533.70","59.3","","1548.60","1092.60","3613.79","82","450","706.05","percent of total billed charges",""
"ACETABULAR INSERT 22MM 10DEG LINER TRIDENT CROSSFIRE POLYETHYLENE SIZE C","SUP-ITM-10034879","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","900.00","675.00","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","706.05","78.45","","2085.51","998.68","6202.11","56","450","706.05","percent of total billed charges",""
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","both","","","1650.00","1237.50","AETNA [1001]","HB CH AETNA HMO / PPO","961.95","58.3","","1634.24","1004.95","1718.99","42","733.43","1650","percent of total billed charges",""
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","both","","","1650.00","1237.50","HEALTH NEW ENGLAND [1034]","HB CH CLARITEV (PRIMARY PPO)","1204.50","73","","2123.89","1900.92","2123.89","1 through 10","733.43","1650","percent of total billed charges",""
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","both","","","1650.00","1237.50","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","961.95","58.3","","3729.00","1254.19","3729.00","1 through 10","733.43","1650","percent of total billed charges",""
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","both","","","1650.00","1237.50","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","874.50","53","","939.37","939.37","5593.65","1 through 10","733.43","1650","percent of total billed charges",""
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","both","","","1650.00","1237.50","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL GIC","1402.50","85","","2323.25","1864.50","2882.25","16","733.43","1650","percent of total billed charges",""
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","both","","","1650.00","1237.50","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL HMO","1650.00","100","","2909.44","1772.40","10952.08","45","733.43","1650","percent of total billed charges",""
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","both","","","1650.00","1237.50","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL PPO","1650.00","100","","2323.25","2323.25","2323.25","1 through 10","733.43","1650","percent of total billed charges",""
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","both","","","1650.00","1237.50","MGB HEALTH PLAN [150001]","HB BWF MGBHP EMPLOYEE PPO","1650.00","100","","2882.25","1772.40","10169.17","187","733.43","1650","percent of total billed charges",""
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","both","","","1650.00","1237.50","PHCS MULTIPLAN [1022]","HB CH CLARITEV (PRIMARY PPO)","1204.50","73","","1659.41","1659.41","1659.41","1 through 10","733.43","1650","percent of total billed charges",""
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","both","","","1650.00","1237.50","WELLPOINT [1015]","HB CH WELLPOINT","1285.52","77.91","","2050.91","1468.48","2902.83","52","733.43","1650","percent of total billed charges",""
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","1650.00","1237.50","CIGNA [1006]","HB CH CIGNA HMO / PPO","978.45","59.3","","1548.60","1092.60","3613.79","82","825","1294.43","percent of total billed charges",""
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","1650.00","1237.50","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","1294.43","78.45","","2085.51","998.68","6202.11","56","825","1294.43","percent of total billed charges",""
"ACETABULAR INSERT 28X60MM RESTORATION CROSSLINKED POLYETHYLENE DUAL MOBILITY","SUP-ITM-10086319","CDM","C1776","HCPCS","0278","RC","","","","both","","","2100.00","1575.00","AETNA [1001]","HB CH AETNA HMO / PPO","1224.30","58.3","","1634.24","1004.95","1718.99","42","933.45","2100","percent of total billed charges",""
"ACETABULAR INSERT 28X60MM RESTORATION CROSSLINKED POLYETHYLENE DUAL MOBILITY","SUP-ITM-10086319","CDM","C1776","HCPCS","0278","RC","","","","both","","","2100.00","1575.00","HEALTH NEW ENGLAND [1034]","HB CH CLARITEV (PRIMARY PPO)","1533.00","73","","2123.89","1900.92","2123.89","1 through 10","933.45","2100","percent of total billed charges",""
"ACETABULAR INSERT 28X60MM RESTORATION CROSSLINKED POLYETHYLENE DUAL MOBILITY","SUP-ITM-10086319","CDM","C1776","HCPCS","0278","RC","","","","both","","","2100.00","1575.00","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","1224.30","58.3","","3729.00","1254.19","3729.00","1 through 10","933.45","2100","percent of total billed charges",""
"ACETABULAR INSERT 28X60MM RESTORATION CROSSLINKED POLYETHYLENE DUAL MOBILITY","SUP-ITM-10086319","CDM","C1776","HCPCS","0278","RC","","","","both","","","2100.00","1575.00","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","1113.00","53","","939.37","939.37","5593.65","1 through 10","933.45","2100","percent of total billed charges",""
"ACETABULAR INSERT 28X60MM RESTORATION CROSSLINKED POLYETHYLENE DUAL MOBILITY","SUP-ITM-10086319","CDM","C1776","HCPCS","0278","RC","","","","both","","","2100.00","1575.00","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL GIC","1785.00","85","","2323.25","1864.50","2882.25","16","933.45","2100","percent of total billed charges",""
"ACETABULAR INSERT 28X60MM RESTORATION CROSSLINKED POLYETHYLENE DUAL MOBILITY","SUP-ITM-10086319","CDM","C1776","HCPCS","0278","RC","","","","both","","","2100.00","1575.00","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL HMO","2100.00","100","","2909.44","1772.40","10952.08","45","933.45","2100","percent of total billed charges",""
"ACETABULAR INSERT 28X60MM RESTORATION CROSSLINKED POLYETHYLENE DUAL MOBILITY","SUP-ITM-10086319","CDM","C1776","HCPCS","0278","RC","","","","both","","","2100.00","1575.00","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL PPO","2100.00","100","","2323.25","2323.25","2323.25","1 through 10","933.45","2100","percent of total billed charges",""
"ACETABULAR INSERT 28X60MM RESTORATION CROSSLINKED POLYETHYLENE DUAL MOBILITY","SUP-ITM-10086319","CDM","C1776","HCPCS","0278","RC","","","","both","","","2100.00","1575.00","MGB HEALTH PLAN [150001]","HB BWF MGBHP EMPLOYEE PPO","2100.00","100","","2882.25","1772.40","10169.17","187","933.45","2100","percent of total billed charges",""
"ACETABULAR INSERT 28X60MM RESTORATION CROSSLINKED POLYETHYLENE DUAL MOBILITY","SUP-ITM-10086319","CDM","C1776","HCPCS","0278","RC","","","","both","","","2100.00","1575.00","PHCS MULTIPLAN [1022]","HB CH CLARITEV (PRIMARY PPO)","1533.00","73","","1659.41","1659.41","1659.41","1 through 10","933.45","2100","percent of total billed charges",""
"ACETABULAR INSERT 28X60MM RESTORATION CROSSLINKED POLYETHYLENE DUAL MOBILITY","SUP-ITM-10086319","CDM","C1776","HCPCS","0278","RC","","","","both","","","2100.00","1575.00","WELLPOINT [1015]","HB CH WELLPOINT","1636.11","77.91","","2050.91","1468.48","2902.83","52","933.45","2100","percent of total billed charges",""
"ACETABULAR INSERT 28X60MM RESTORATION CROSSLINKED POLYETHYLENE DUAL MOBILITY","SUP-ITM-10086319","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2100.00","1575.00","CIGNA [1006]","HB CH CIGNA HMO / PPO","1245.30","59.3","","1548.60","1092.60","3613.79","82","1050","1647.45","percent of total billed charges",""
"ACETABULAR INSERT 28X60MM RESTORATION CROSSLINKED POLYETHYLENE DUAL MOBILITY","SUP-ITM-10086319","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","2100.00","1575.00","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","1647.45","78.45","","2085.51","998.68","6202.11","56","1050","1647.45","percent of total billed charges",""
"ACETABULAR INSERT 28X61MM 0DEG CONSTRAINED PLASTIC","SUP-ITM-10002178","CDM","C1776","HCPCS","0278","RC","","","","both","","","3465.00","2598.75","AETNA [1001]","HB CH AETNA HMO / PPO","2020.10","58.3","","1634.24","1004.95","1718.99","42","1540.19","3465","percent of total billed charges",""
"ACETABULAR INSERT 28X61MM 0DEG CONSTRAINED PLASTIC","SUP-ITM-10002178","CDM","C1776","HCPCS","0278","RC","","","","both","","","3465.00","2598.75","HEALTH NEW ENGLAND [1034]","HB CH CLARITEV (PRIMARY PPO)","2529.45","73","","2123.89","1900.92","2123.89","1 through 10","1540.19","3465","percent of total billed charges",""
"ACETABULAR INSERT 28X61MM 0DEG CONSTRAINED PLASTIC","SUP-ITM-10002178","CDM","C1776","HCPCS","0278","RC","","","","both","","","3465.00","2598.75","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","2020.10","58.3","","3729.00","1254.19","3729.00","1 through 10","1540.19","3465","percent of total billed charges",""
"ACETABULAR INSERT 28X61MM 0DEG CONSTRAINED PLASTIC","SUP-ITM-10002178","CDM","C1776","HCPCS","0278","RC","","","","both","","","3465.00","2598.75","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","1836.45","53","","939.37","939.37","5593.65","1 through 10","1540.19","3465","percent of total billed charges",""
